job_id,country,employment_type,required_experience,required_education,industry,function,mentions_salary,telecommuting,has_company_logo,has_questions,fraudulent,from_US,industry_SWOE,function_SWOE
854,CA,Unspecified,Unspecified,Unspecified,Transportation/Trucking/Railroad,Unspecified,0,0,1,1,0,0,-2.816247479,-2.898919407
855,US,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,0,1,0,1,-2.823138472,-2.898919407
856,US,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,0,1,0,1,-2.823138472,-2.898919407
857,DK,Full-time,Unspecified,Bachelor's Degree,Computer Software,Design,0,0,1,1,0,0,-5.60491141,-4.708274573
858,DE,Full-time,Associate,Unspecified,Events Services,Sales,0,0,1,1,0,0,-6.958428728,-3.549243538
859,US,Part-time,Entry level,High School or equivalent,Hospital & Health Care,Health Care Provider,0,0,1,1,0,1,-2.169675367,-5.775604967
860,MY,Contract,Executive,Unspecified,Hospitality,Unspecified,1,0,1,0,1,0,-1.674331188,-2.898919407
861,CA,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,0,1,0,0,-2.823138472,-2.898919407
862,US,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,1,0,1,-2.823138472,-2.898919407
863,US,Contract,Unspecified,Unspecified,Unspecified,Information Technology,0,0,0,0,0,1,-2.823138472,-3.981639589
864,US,Contract,Unspecified,Unspecified,Unspecified,Information Technology,0,0,0,0,0,1,-2.823138472,-3.981639589
865,DK,Full-time,Entry level,Bachelor's Degree,Computer Software,Information Technology,0,0,1,1,0,0,-5.60491141,-3.981639589
866,US,Temporary,Internship,Bachelor's Degree,Management Consulting,Business Development,0,0,0,0,0,1,-3.028126795,-2.806386024
867,AU,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,0,1,0,0,-2.823138472,-2.898919407
868,GB,Full-time,Mid-Senior level,Unspecified,Internet,Product Management,1,0,1,1,0,0,-9.996358046,-7.772064107
869,DK,Part-time,Entry level,Unspecified,Computer Software,Unspecified,0,0,1,1,0,0,-5.60491141,-2.898919407
870,CA,Full-time,Not Applicable,Unspecified,Unspecified,Unspecified,0,0,1,1,0,0,-2.823138472,-2.898919407
871,GB,Full-time,Director,Bachelor's Degree,Online Media,Advertising,1,0,1,1,0,0,-4.567343235,-2.834705855
872,US,Full-time,Entry level,Unspecified,Marketing and Advertising,Art/Creative,0,0,1,0,0,1,-2.856609018,-4.835137309
873,GB,Other,Unspecified,Unspecified,Unspecified,Unspecified,0,0,0,0,0,0,-2.823138472,-2.898919407
874,FI,Full-time,Unspecified,Unspecified,Information Technology and Services,Unspecified,0,0,1,0,0,0,-3.972869919,-2.898919407
875,US,Full-time,Associate,Bachelor's Degree,Computer Software,Finance,0,0,1,0,0,1,-5.60491141,-2.351014509
876,US,Full-time,Associate,Unspecified,Pharmaceuticals,Sales,0,0,1,1,0,1,-6.787626341,-3.549243538
877,US,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,0,1,0,1,-2.823138472,-2.898919407
878,GB,Full-time,Associate,Bachelor's Degree,Computer Software,Customer Service,0,0,1,1,0,0,-5.60491141,-2.853301252
879,US,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,0,0,1,-2.823138472,-2.898919407
880,US,Full-time,Mid-Senior level,Unspecified,Wireless,Project Management,1,0,1,1,0,1,-4.627257123,-2.851360103
881,SG,Full-time,Unspecified,Unspecified,Internet,Unspecified,0,0,1,0,0,0,-9.996358046,-2.898919407
882,US,Full-time,Unspecified,Unspecified,Hospital & Health Care,Health Care Provider,0,0,1,1,0,1,-2.169675367,-5.775604967
883,US,Full-time,Unspecified,Unspecified,Consumer Goods,Customer Service,0,0,0,0,0,1,-4.095068015,-2.853301252
884,GR,Full-time,Unspecified,Unspecified,Computer Software,Information Technology,0,0,1,1,0,0,-5.60491141,-3.981639589
885,US,Full-time,Not Applicable,Unspecified,Computer Software,Engineering,0,0,1,1,0,1,-5.60491141,-2.391780105
886,GB,Full-time,Mid-Senior level,Unspecified,Events Services,Sales,1,0,1,1,0,0,-6.958428728,-3.549243538
887,GB,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,1,0,0,-2.823138472,-2.898919407
888,GB,Full-time,Unspecified,Unspecified,Unspecified,Engineering,1,0,1,1,0,0,-2.823138472,-2.391780105
889,US,Full-time,Mid-Senior level,Unspecified,Telecommunications,Project Management,1,0,1,1,0,1,-2.498791322,-2.851360103
890,US,Part-time,Internship,Unspecified,Marketing and Advertising,Marketing,0,1,1,1,0,1,-2.856609018,-4.403047312
891,IN,Full-time,Mid-Senior level,Bachelor's Degree,Information Technology and Services,Information Technology,0,1,1,0,0,0,-3.972869919,-3.981639589
892,US,Full-time,Unspecified,Unspecified,Consumer Services,Customer Service,0,0,0,0,0,1,-2.633916062,-2.853301252
893,US,Full-time,Unspecified,Unspecified,Building Materials,Unspecified,0,0,1,0,0,1,-4.308790063,-2.898919407
894,US,Full-time,Mid-Senior level,Professional,Banking,Financial Analyst,1,0,0,1,0,1,-3.291500398,-1.7465462
895,GB,Full-time,Entry level,Bachelor's Degree,Investment Banking,Accounting/Auditing,1,0,1,0,0,0,-4.627257123,-1.84570792
896,US,Full-time,Entry level,High School or equivalent,Marketing and Advertising,Sales,0,0,0,0,0,1,-2.856609018,-3.549243538
897,GR,Full-time,Mid-Senior level,Unspecified,Internet,Information Technology,0,0,1,1,0,0,-9.996358046,-3.981639589
898,US,Full-time,Mid-Senior level,Bachelor's Degree,Information Technology and Services,Information Technology,1,0,0,0,0,1,-3.972869919,-3.981639589
899,GR,Full-time,Mid-Senior level,Bachelor's Degree,Internet,Advertising,0,0,1,1,0,0,-9.996358046,-2.834705855
900,US,Unspecified,Unspecified,Unspecified,Unspecified,Other,0,0,1,1,0,1,-2.823138472,-2.216166691
901,GB,Full-time,Internship,Bachelor's Degree,Internet,General Business,0,0,0,0,0,0,-9.996358046,-4.171497564
902,GR,Full-time,Unspecified,Unspecified,Unspecified,Engineering,0,0,1,1,0,0,-2.823138472,-2.391780105
903,GR,Full-time,Entry level,Some College Coursework Completed,Internet,Advertising,0,0,1,1,0,0,-9.996358046,-2.834705855
904,US,Full-time,Associate,Some College Coursework Completed,Medical Devices,Health Care Provider,1,0,0,0,0,1,-2.894588944,-5.775604967
905,IE,Full-time,Mid-Senior level,Unspecified,Information Technology and Services,Information Technology,1,0,0,1,0,0,-3.972869919,-3.981639589
906,GB,Contract,Mid-Senior level,Unspecified,Unspecified,Other,1,0,1,1,0,0,-2.823138472,-2.216166691
907,US,Full-time,Mid-Senior level,Unspecified,Computer Software,Design,0,0,1,1,0,1,-5.60491141,-4.708274573
908,GB,Full-time,Entry level,Bachelor's Degree,Financial Services,Information Technology,0,1,1,1,0,0,-3.056588271,-3.981639589
909,GR,Full-time,Mid-Senior level,Bachelor's Degree,Internet,Finance,0,0,1,1,0,0,-9.996358046,-2.351014509
910,US,Contract,Mid-Senior level,Unspecified,Unspecified,Unspecified,0,0,0,0,0,1,-2.823138472,-2.898919407
911,GB,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,1,0,0,-2.823138472,-2.898919407
912,US,Full-time,Associate,Some College Coursework Completed,Marketing and Advertising,Administrative,1,0,1,1,0,1,-2.856609018,-1.458699604
913,GB,Full-time,Mid-Senior level,Unspecified,Unspecified,Design,0,0,1,0,0,0,-2.823138472,-4.708274573
914,US,Full-time,Associate,Bachelor's Degree,Automotive,Science,1,0,0,0,0,1,-3.134094473,-5.732369276
915,US,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,0,0,1,-2.823138472,-2.898919407
916,US,Full-time,Mid-Senior level,Bachelor's Degree,Consumer Services,Strategy/Planning,0,0,1,1,0,1,-2.633916062,-3.780290306
917,GR,Full-time,Entry level,Unspecified,Insurance,Customer Service,0,0,1,1,0,0,-2.970474687,-2.853301252
918,BE,Full-time,Director,Bachelor's Degree,Internet,Sales,0,0,1,1,0,0,-9.996358046,-3.549243538
919,US,Full-time,Unspecified,Bachelor's Degree,Unspecified,Project Management,0,0,1,0,0,1,-2.823138472,-2.851360103
920,US,Full-time,Mid-Senior level,Unspecified,Unspecified,Project Management,0,0,1,1,0,1,-2.823138472,-2.851360103
921,US,Full-time,Mid-Senior level,Unspecified,Financial Services,Training,0,0,1,1,0,1,-3.056588271,-6.689872209
922,US,Full-time,Associate,Unspecified,Financial Services,Management,0,0,1,1,0,1,-3.056588271,-3.943048543
923,US,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,0,0,0,1,-2.823138472,-2.898919407
924,US,Full-time,Unspecified,Bachelor's Degree,Public Relations and Communications,Public Relations,0,0,1,0,0,1,-7.104269424,-4.282798225
925,IE,Full-time,Mid-Senior level,Bachelor's Degree,Computer Software,Design,0,0,1,1,0,0,-5.60491141,-4.708274573
926,GB,Full-time,Executive,Unspecified,Financial Services,Product Management,0,0,1,1,0,0,-3.056588271,-7.772064107
927,US,Full-time,Internship,Some College Coursework Completed,Internet,Engineering,0,0,1,1,0,1,-9.996358046,-2.391780105
928,US,Full-time,Associate,Unspecified,Financial Services,Finance,0,0,1,1,0,1,-3.056588271,-2.351014509
929,GB,Full-time,Not Applicable,Unspecified,Computer Software,Engineering,0,1,0,1,0,0,-5.60491141,-2.391780105
930,US,Full-time,Entry level,Unspecified,Computer Software,Quality Assurance,1,0,1,1,0,1,-5.60491141,-7.745619564
931,US,Full-time,Entry level,High School or equivalent,Nonprofit Organization Management,Administrative,0,0,1,1,0,1,-7.370729443,-1.458699604
932,GR,Full-time,Mid-Senior level,Bachelor's Degree,Financial Services,General Business,0,0,1,1,0,0,-3.056588271,-4.171497564
933,GB,Full-time,Associate,Unspecified,Online Media,Sales,1,0,1,1,0,0,-4.567343235,-3.549243538
934,HK,Full-time,Mid-Senior level,Bachelor's Degree,Information Technology and Services,Human Resources,0,0,1,1,0,0,-3.972869919,-3.080366137
935,US,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,1,0,1,-2.823138472,-2.898919407
936,GR,Full-time,Unspecified,Unspecified,Information Technology and Services,Information Technology,0,0,1,1,0,0,-3.972869919,-3.981639589
937,US,Full-time,Unspecified,Bachelor's Degree,Unspecified,Sales,0,0,1,1,0,1,-2.823138472,-3.549243538
938,US,Full-time,Mid-Senior level,Bachelor's Degree,Oil & Energy,Other,1,0,1,1,1,1,-0.495323056,-2.216166691
939,Unspecified,Unspecified,Internship,Unspecified,Unspecified,General Business,0,0,1,1,0,0,-2.823138472,-4.171497564
940,US,Full-time,Mid-Senior level,Unspecified,Marketing and Advertising,Public Relations,0,0,1,0,0,1,-2.856609018,-4.282798225
941,US,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,1,1,0,0,1,-2.823138472,-2.898919407
942,US,Contract,Mid-Senior level,Bachelor's Degree,Accounting,Accounting/Auditing,0,0,1,1,0,1,-0.590358018,-1.84570792
943,US,Full-time,Associate,Associate Degree,Unspecified,Unspecified,0,0,1,1,0,1,-2.823138472,-2.898919407
944,CN,Full-time,Mid-Senior level,Bachelor's Degree,Consumer Electronics,Manufacturing,0,0,1,0,0,0,-7.16991887,-3.572720143
945,US,Full-time,Executive,Unspecified,Construction,Management,1,0,0,1,0,1,-3.934917469,-3.943048543
946,US,Full-time,Mid-Senior level,Bachelor's Degree,Internet,Engineering,1,0,0,1,0,1,-9.996358046,-2.391780105
947,US,Full-time,Not Applicable,Unspecified,Computer Software,Engineering,0,0,1,1,0,1,-5.60491141,-2.391780105
948,US,Contract,Unspecified,Bachelor's Degree,Education Management,Unspecified,0,0,1,0,0,1,-9.740450581,-2.898919407
949,GR,Full-time,Entry level,High School or equivalent,Computer Software,Engineering,1,0,1,1,0,0,-5.60491141,-2.391780105
950,US,Full-time,Unspecified,Unspecified,Computer Software,Information Technology,0,0,1,1,0,1,-5.60491141,-3.981639589
951,US,Full-time,Associate,High School or equivalent,Unspecified,Sales,0,0,1,1,0,1,-2.823138472,-3.549243538
952,NL,Full-time,Mid-Senior level,Bachelor's Degree,Information Technology and Services,Information Technology,0,0,1,0,0,0,-3.972869919,-3.981639589
953,GB,Full-time,Associate,Bachelor's Degree,Online Media,Advertising,1,0,1,1,0,0,-4.567343235,-2.834705855
954,IN,Full-time,Unspecified,Professional,Information Technology and Services,Information Technology,0,0,0,0,0,0,-3.972869919,-3.981639589
955,US,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,0,0,0,1,-2.823138472,-2.898919407
956,DE,Full-time,Entry level,Unspecified,Information Technology and Services,Consulting,0,0,1,1,0,0,-3.972869919,-3.550086188
957,US,Contract,Unspecified,Unspecified,Unspecified,Information Technology,0,0,0,1,0,1,-2.823138472,-3.981639589
958,NL,Full-time,Mid-Senior level,Unspecified,Computer Software,Engineering,0,0,1,0,0,0,-5.60491141,-2.391780105
959,US,Full-time,Mid-Senior level,Bachelor's Degree,Information Technology and Services,Information Technology,0,0,1,0,0,1,-3.972869919,-3.981639589
960,US,Full-time,Mid-Senior level,Unspecified,Information Technology and Services,Information Technology,1,0,0,1,0,1,-3.972869919,-3.981639589
961,GR,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,0,0,0,-2.823138472,-2.898919407
962,US,Full-time,Associate,Bachelor's Degree,Internet,Supply Chain,0,1,0,0,0,1,-9.996358046,-6.637161261
963,GR,Full-time,Unspecified,Unspecified,Media Production,Unspecified,0,0,0,0,0,0,-2.712959913,-2.898919407
964,US,Full-time,Associate,Unspecified,Accounting,Accounting/Auditing,0,0,1,1,0,1,-0.590358018,-1.84570792
965,NZ,Full-time,Entry level,Bachelor's Degree,Marketing and Advertising,Unspecified,0,0,1,1,0,0,-2.856609018,-2.898919407
966,US,Contract,Unspecified,Bachelor's Degree,Education Management,Unspecified,0,0,1,1,0,1,-9.740450581,-2.898919407
967,US,Contract,Entry level,Bachelor's Degree,Hospital & Health Care,Information Technology,0,1,0,1,0,1,-2.169675367,-3.981639589
968,US,Full-time,Mid-Senior level,Bachelor's Degree,Hospital & Health Care,Information Technology,0,0,0,1,0,1,-2.169675367,-3.981639589
969,US,Contract,Mid-Senior level,Bachelor's Degree,Unspecified,Information Technology,0,0,0,1,0,1,-2.823138472,-3.981639589
970,US,Contract,Entry level,High School or equivalent,Human Resources,Human Resources,1,1,0,0,0,1,-2.834459249,-3.080366137
971,GB,Full-time,Mid-Senior level,Bachelor's Degree,E-Learning,Engineering,0,0,0,1,0,0,-4.209827054,-2.391780105
972,GR,Full-time,Mid-Senior level,Master's Degree,Financial Services,Accounting/Auditing,0,0,1,1,0,0,-3.056588271,-1.84570792
973,GR,Full-time,Mid-Senior level,Bachelor's Degree,Internet,Information Technology,1,0,1,1,0,0,-9.996358046,-3.981639589
974,US,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,1,0,1,-2.823138472,-2.898919407
975,DE,Full-time,Director,Master's Degree,Unspecified,Marketing,0,0,1,1,0,0,-2.823138472,-4.403047312
976,US,Contract,Mid-Senior level,Bachelor's Degree,Financial Services,Unspecified,0,0,0,0,0,1,-3.056588271,-2.898919407
977,US,Contract,Unspecified,Unspecified,Unspecified,Information Technology,0,0,0,0,0,1,-2.823138472,-3.981639589
978,US,Part-time,Not Applicable,Certification,"Health, Wellness and Fitness",Health Care Provider,0,0,0,0,0,1,-2.015685175,-5.775604967
979,GR,Part-time,Not Applicable,Unspecified,Internet,Advertising,0,0,1,1,0,0,-9.996358046,-2.834705855
980,FR,Full-time,Entry level,Master's Degree,Internet,Marketing,0,0,1,1,0,0,-9.996358046,-4.403047312
981,US,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,1,0,0,1,0,1,-2.823138472,-2.898919407
982,GB,Full-time,Entry level,High School or equivalent,Telecommunications,Customer Service,0,0,1,1,0,0,-2.498791322,-2.853301252
983,US,Full-time,Associate,Bachelor's Degree,Consumer Services,Marketing,0,0,1,1,0,1,-2.633916062,-4.403047312
984,GB,Full-time,Not Applicable,High School or equivalent,Accounting,Administrative,0,0,1,1,0,0,-0.590358018,-1.458699604
985,GR,Contract,Mid-Senior level,Unspecified,Internet,Information Technology,1,1,1,1,0,0,-9.996358046,-3.981639589
986,MX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,1,0,0,-2.823138472,-2.898919407
987,EE,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,1,0,0,-2.823138472,-2.898919407
988,US,Full-time,Unspecified,Unspecified,Unspecified,Human Resources,0,0,1,1,0,1,-2.823138472,-3.080366137
989,GB,Full-time,Not Applicable,Unspecified,Automotive,Sales,1,0,0,1,0,0,-3.134094473,-3.549243538
990,US,Full-time,Mid-Senior level,Master's Degree,Nonprofit Organization Management,Other,1,0,1,1,0,1,-7.370729443,-2.216166691
991,GB,Contract,Mid-Senior level,Unspecified,Airlines/Aviation,Information Technology,0,0,1,1,0,0,-4.095068015,-3.981639589
992,US,Full-time,Not Applicable,Unspecified,Internet,Information Technology,0,0,1,1,0,1,-9.996358046,-3.981639589
993,ES,Full-time,Mid-Senior level,Unspecified,Design,Design,1,0,0,1,0,0,-3.437567297,-4.708274573
994,US,Full-time,Entry level,Unspecified,Consumer Services,Sales,0,0,1,0,0,1,-2.633916062,-3.549243538
995,US,Full-time,Mid-Senior level,Bachelor's Degree,Marketing and Advertising,Advertising,1,0,0,0,0,1,-2.856609018,-2.834705855
996,US,Full-time,Associate,Unspecified,Internet,Data Analyst,0,0,1,1,0,1,-9.996358046,-2.970504436
997,CA,Full-time,Mid-Senior level,Certification,Construction,Finance,1,0,1,1,0,0,-3.934917469,-2.351014509
998,MY,Contract,Executive,Unspecified,Hospitality,Unspecified,1,0,1,0,1,0,-1.674331188,-2.898919407
999,US,Full-time,Associate,Unspecified,Environmental Services,Accounting/Auditing,1,0,0,1,0,1,-2.734488544,-1.84570792
1000,US,Full-time,Associate,Bachelor's Degree,Internet,Project Management,0,0,1,1,0,1,-9.996358046,-2.851360103
1001,US,Unspecified,Entry level,High School or equivalent,Telecommunications,Customer Service,0,0,1,1,0,1,-2.498791322,-2.853301252
1002,LT,Full-time,Entry level,Unspecified,Online Media,Customer Service,0,0,1,0,0,0,-4.567343235,-2.853301252
1003,GB,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,1,0,0,-2.823138472,-2.898919407
1004,US,Full-time,Mid-Senior level,Bachelor's Degree,Computer Software,Engineering,1,0,1,1,0,1,-5.60491141,-2.391780105
1005,US,Part-time,Entry level,High School or equivalent,Computer Software,Administrative,1,0,0,0,0,1,-5.60491141,-1.458699604
1006,US,Full-time,Associate,Unspecified,Internet,Marketing,0,0,1,1,0,1,-9.996358046,-4.403047312
1007,US,Full-time,Unspecified,Unspecified,Building Materials,Sales,0,0,1,0,0,1,-4.308790063,-3.549243538
1008,US,Contract,Unspecified,Bachelor's Degree,Education Management,Education,0,0,1,1,0,1,-9.740450581,-5.736378521
1009,US,Full-time,Entry level,Unspecified,Automotive,Accounting/Auditing,0,0,1,1,0,1,-3.134094473,-1.84570792
1010,US,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,0,0,1,-2.823138472,-2.898919407
1011,GB,Full-time,Entry level,Vocational,Unspecified,Administrative,0,0,1,1,0,0,-2.823138472,-1.458699604
1012,US,Full-time,Associate,Unspecified,Financial Services,Sales,0,0,1,1,0,1,-3.056588271,-3.549243538
1013,EE,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,1,0,0,-2.823138472,-2.898919407
1014,US,Full-time,Mid-Senior level,Unspecified,Information Technology and Services,Information Technology,0,0,0,0,0,1,-3.972869919,-3.981639589
1015,US,Full-time,Associate,Bachelor's Degree,Internet,Design,0,0,1,1,0,1,-9.996358046,-4.708274573
1016,DE,Full-time,Director,Bachelor's Degree,Information Technology and Services,Information Technology,0,0,1,0,0,0,-3.972869919,-3.981639589
1017,GR,Full-time,Entry level,Bachelor's Degree,"Leisure, Travel & Tourism",Customer Service,0,0,1,1,0,0,-0.977660261,-2.853301252
1018,US,Full-time,Associate,Bachelor's Degree,Computer Software,Consulting,0,0,1,1,0,1,-5.60491141,-3.550086188
1019,US,Full-time,Mid-Senior level,Some College Coursework Completed,Telecommunications,Information Technology,1,0,1,1,0,1,-2.498791322,-3.981639589
