fraudulent,employment_type,required_experience,required_education,company_profile_length,description_length,requirements_length,benefits_length,industry_SWOE,function_SWOE,from_US,money_in_title,mentions_salary,telecommuting,has_company_logo,has_questions,has_email,has_phone,has_url,has_fraud_bigram,has_legit_bigram
0,Unspecified,Unspecified,Unspecified,220,274,107,111,-2.823138472,-2.898919407,0,0,0,0,1,1,0,0,0,1,0
0,Full-time,Director,Bachelor's Degree,74,297,0,0,-2.856609018,-2.806386024,0,0,0,0,1,0,0,0,0,0,1
0,Part-time,Unspecified,Unspecified,49,127,44,21,-2.856609018,-2.898919407,0,0,0,0,1,1,0,0,0,0,1
0,Full-time,Director,Bachelor's Degree,92,269,107,5,-5.508415548,-3.943048543,1,0,0,0,1,1,0,0,0,0,0
0,Full-time,Associate,Bachelor's Degree,71,272,46,53,-2.823138472,-2.898919407,1,0,0,0,1,1,0,0,1,0,1
0,Full-time,Mid-Senior level,Unspecified,69,187,48,12,-1.736356756,-4.403047312,1,0,0,0,1,1,0,0,1,0,1
0,Full-time,Entry level,Unspecified,39,119,36,7,-9.996358046,-3.981639589,0,0,1,0,1,1,0,0,0,0,0
0,Contract,Associate,Bachelor's Degree,141,45,45,141,-3.972869919,-3.981639589,0,0,1,0,1,0,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,0,79,0,0,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,0,0,0
0,Full-time,Mid-Senior level,Bachelor's Degree,402,207,166,33,-2.498791322,-3.549243538,0,0,0,0,1,1,0,0,1,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,0,27,66,12,-2.701610506,-3.549243538,1,0,0,0,0,1,0,0,0,0,1
0,Contract,Mid-Senior level,Bachelor's Degree,73,64,0,68,-2.576965804,-2.851360103,0,0,0,0,1,0,0,0,0,0,1
0,Full-time,Entry level,Bachelor's Degree,68,324,0,0,-2.155633135,-1.458699604,1,0,0,0,1,0,0,0,0,0,0
0,Full-time,Mid-Senior level,Bachelor's Degree,219,192,328,22,-7.370729443,-3.943048543,1,0,0,0,1,1,0,0,1,0,1
0,Unspecified,Unspecified,Unspecified,227,29,0,0,-2.823138472,-2.898919407,0,0,0,0,1,0,0,0,0,0,0
0,Full-time,Associate,Bachelor's Degree,239,219,58,25,-5.60491141,-3.981639589,0,0,1,0,1,1,0,0,0,0,1
0,Full-time,Entry level,Unspecified,63,69,76,36,-4.811207611,-7.789313116,0,0,1,0,1,0,1,0,0,0,1
0,Unspecified,Unspecified,Unspecified,210,379,0,0,-2.823138472,-2.898919407,0,0,0,0,1,0,0,0,1,0,1
0,Contract,Mid-Senior level,Bachelor's Degree,0,89,23,0,-6.787626341,-2.898919407,1,0,1,1,1,0,0,0,0,0,0
0,Contract,Associate,Bachelor's Degree,175,141,52,19,-9.996358046,-2.391780105,1,0,0,0,1,1,0,0,1,0,1
0,Unspecified,Unspecified,Unspecified,164,297,26,103,-2.823138472,-2.898919407,1,0,0,0,1,0,0,0,1,0,1
0,Unspecified,Internship,Unspecified,128,36,31,17,-4.96652019,-2.391780105,1,0,0,0,1,1,0,0,0,0,0
0,Full-time,Entry level,Unspecified,0,456,112,128,-3.972869919,-3.549243538,1,0,0,0,1,0,0,0,1,0,1
0,Full-time,Executive,Bachelor's Degree,72,611,91,13,-3.056588271,-4.403047312,1,0,0,0,1,1,0,0,1,0,1
0,Full-time,Unspecified,Unspecified,190,211,121,116,-2.823138472,-3.549243538,0,0,0,0,1,0,0,0,0,0,1
0,Full-time,Associate,Bachelor's Degree,61,245,218,29,-3.972869919,-3.981639589,1,0,1,0,1,1,0,0,0,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,121,176,57,44,-1.221891359,-1.458699604,1,0,0,0,1,1,0,0,0,0,1
0,Full-time,Entry level,Unspecified,0,162,34,14,-7.317348974,-2.853301252,1,0,1,0,0,1,0,0,0,0,0
0,Full-time,Mid-Senior level,Unspecified,300,197,124,178,-5.60491141,-3.549243538,0,0,0,0,1,1,0,0,0,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,0,144,39,82,-5.60491141,-3.981639589,1,0,0,0,0,0,0,0,1,0,1
0,Full-time,Entry level,High School or equivalent,0,254,78,21,-3.352283988,-3.549243538,1,0,1,0,0,0,1,1,1,1,1
0,Full-time,Not Applicable,Unspecified,150,100,105,0,-7.104269424,-2.898919407,1,0,0,0,1,1,0,0,0,0,0
0,Unspecified,Unspecified,Unspecified,24,290,75,0,-2.823138472,-2.898919407,1,0,0,0,1,1,0,0,0,0,0
0,Full-time,Mid-Senior level,Unspecified,38,85,102,0,-2.856609018,-2.851360103,0,0,0,0,1,0,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,50,100,0,0,-2.823138472,-2.898919407,0,0,0,0,1,1,0,0,1,0,0
0,Full-time,Associate,Bachelor's Degree,88,379,143,0,-3.028126795,-3.943048543,1,0,0,0,1,0,0,0,0,1,1
0,Unspecified,Unspecified,Unspecified,259,24,699,0,-2.823138472,-3.549243538,1,0,0,0,1,1,0,0,0,1,1
0,Unspecified,Unspecified,Unspecified,135,48,0,0,-2.823138472,-2.898919407,0,0,0,0,1,1,0,0,0,0,0
0,Contract,Internship,Unspecified,50,85,55,10,-7.492904484,-4.403047312,0,0,0,0,1,1,0,0,0,0,0
0,Unspecified,Unspecified,Unspecified,58,210,136,0,-2.823138472,-2.898919407,0,0,0,0,1,1,0,0,0,0,1
0,Full-time,Mid-Senior level,Unspecified,153,267,30,83,-3.056588271,-3.943048543,1,0,0,0,1,0,1,1,0,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,0,73,12,2,-5.60491141,-3.981639589,1,0,0,0,0,0,0,0,0,1,1
0,Part-time,Internship,Some college coursework,131,191,86,9,-5.60491141,-4.708274573,1,0,0,0,1,0,0,0,0,1,1
0,Full-time,Associate,Bachelor's Degree,77,116,78,33,-7.612026365,-3.549243538,0,0,0,0,1,0,0,0,0,0,1
0,Full-time,Unspecified,Unspecified,292,562,0,0,-2.823138472,-4.403047312,0,0,0,0,1,1,0,0,0,0,1
0,Full-time,Mid-Senior level,Master's Degree,114,184,140,34,-3.972869919,-4.382942415,0,0,0,0,1,1,0,0,0,0,0
0,Full-time,Associate,Bachelor's Degree,0,158,0,0,-9.996358046,-2.351014509,1,0,0,1,0,0,0,0,1,0,1
0,Full-time,Unspecified,Unspecified,206,170,227,0,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,1,0,1
0,Full-time,Unspecified,Unspecified,164,127,152,114,-2.823138472,-2.898919407,1,0,0,0,1,0,0,0,1,0,1
0,Full-time,Associate,Unspecified,155,126,276,159,-2.856609018,-2.898919407,1,0,0,0,1,1,0,0,1,0,1
0,Full-time,Mid-Senior level,Unspecified,0,398,0,0,-5.60491141,-2.391780105,1,0,0,0,0,1,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,0,106,123,0,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,1,0,1
0,Full-time,Associate,Unspecified,20,104,58,37,-2.734488544,-2.898919407,0,0,0,0,1,1,0,0,0,0,0
0,Unspecified,Unspecified,Unspecified,259,19,428,0,-2.823138472,-2.216166691,1,0,0,0,1,1,0,0,0,0,1
0,Contract,Director,Master's Degree,49,232,144,21,-3.291500398,-3.981639589,1,0,0,0,1,1,0,0,1,0,0
0,Unspecified,Unspecified,Unspecified,333,191,160,0,-2.823138472,-2.898919407,1,0,0,0,1,0,0,0,0,0,1
0,Part-time,Entry level,High School or equivalent,29,167,0,10,-6.20358694,-5.775604967,1,0,0,0,1,1,0,0,0,1,1
0,Contract,Entry level,Bachelor's Degree,9,32,20,3,-9.740450581,-5.736378521,1,0,0,0,1,1,0,0,1,0,0
0,Full-time,Not Applicable,High School or equivalent,116,101,53,0,-7.317348974,-2.216166691,1,0,1,0,1,1,0,0,0,1,0
0,Full-time,Not Applicable,Bachelor's Degree,0,69,34,0,-4.96652019,-5.736378521,0,0,0,0,0,1,0,0,0,0,0
0,Unspecified,Unspecified,Unspecified,25,109,0,0,-2.823138472,-2.898919407,0,0,0,0,1,1,0,0,0,0,0
0,Contract,Entry level,Bachelor's Degree,9,32,20,3,-9.740450581,-5.736378521,1,0,0,0,1,1,0,0,1,0,0
0,Full-time,Entry level,Unspecified,38,114,33,18,-3.437567297,-2.851360103,1,0,0,0,1,0,1,0,0,0,0
0,Temporary,Internship,Bachelor's Degree,140,24,0,0,-6.427134843,-2.898919407,0,0,1,0,1,0,0,0,0,0,0
0,Full-time,Associate,Unspecified,134,197,0,11,-5.60491141,-1.458699604,1,0,0,0,1,0,0,0,1,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,85,149,87,49,-9.996358046,-7.917538129,0,0,0,0,1,1,0,0,1,0,1
0,Unspecified,Unspecified,Unspecified,50,181,171,35,-2.823138472,-4.835137309,0,0,0,0,1,1,0,0,0,0,1
0,Contract,Entry level,Bachelor's Degree,9,32,20,3,-9.740450581,-5.736378521,1,0,0,0,1,1,0,0,1,0,0
0,Full-time,Director,Bachelor's Degree,92,261,149,0,-2.169675367,-4.282798225,1,0,0,0,1,1,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,130,25,0,0,-2.823138472,-2.898919407,1,0,0,0,1,0,0,0,0,0,0
0,Unspecified,Unspecified,Unspecified,56,9,0,0,-2.823138472,-2.898919407,0,0,0,0,1,0,0,0,0,0,0
0,Full-time,Mid-Senior level,Bachelor's Degree,402,227,221,36,-2.498791322,-2.391780105,0,0,0,0,1,1,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,110,415,0,0,-2.823138472,-2.898919407,1,0,0,0,1,0,0,0,0,0,1
0,Full-time,Mid-Senior level,Unspecified,48,352,112,49,-2.856609018,-2.898919407,1,0,0,0,1,0,0,0,0,0,0
0,Contract,Not Applicable,Bachelor's Degree,0,15,8,6,-2.856609018,-2.806386024,0,0,0,0,0,1,0,0,1,0,0
0,Full-time,Entry level,Bachelor's Degree,294,272,175,37,-3.056588271,-2.806386024,0,0,0,1,1,1,1,0,1,1,1
0,Full-time,Unspecified,Unspecified,0,408,0,0,-3.291500398,-3.550086188,0,0,1,0,0,0,0,0,0,0,0
0,Unspecified,Unspecified,Unspecified,30,240,0,0,-2.823138472,-2.898919407,1,0,0,0,1,1,0,0,0,0,0
0,Full-time,Mid-Senior level,Bachelor's Degree,0,114,67,0,-2.894588944,-2.391780105,1,0,0,0,0,1,0,0,0,0,1
0,Contract,Entry level,Bachelor's Degree,9,38,20,3,-9.740450581,-5.736378521,1,0,0,0,1,1,0,0,0,0,0
0,Full-time,Mid-Senior level,Unspecified,55,65,79,117,-5.60491141,-3.981639589,1,0,0,0,1,0,0,0,1,0,1
0,Full-time,Entry level,Associate Degree,228,31,26,52,-3.056588271,-2.391780105,0,0,1,0,1,1,0,0,1,0,1
0,Full-time,Unspecified,Unspecified,0,85,93,28,-3.972869919,-3.981639589,0,0,0,0,0,0,0,0,1,0,0
0,Full-time,Entry level,Bachelor's Degree,95,123,52,23,-3.972869919,-3.549243538,0,0,0,0,1,0,0,0,0,0,0
0,Full-time,Associate,Bachelor's Degree,113,174,60,12,-3.056588271,-2.351014509,0,0,1,0,1,1,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,64,104,234,0,-2.823138472,-2.898919407,1,0,0,0,1,0,0,0,0,0,1
0,Contract,Entry level,Bachelor's Degree,9,32,20,3,-9.740450581,-5.736378521,1,0,0,0,1,1,0,0,1,0,0
0,Contract,Mid-Senior level,Bachelor's Degree,0,60,0,0,-2.498791322,-7.745619564,1,0,0,0,0,0,0,0,0,0,1
0,Full-time,Director,Bachelor's Degree,123,264,95,23,-3.437567297,-4.708274573,1,0,0,0,1,1,0,0,0,0,1
0,Full-time,Unspecified,Unspecified,34,130,0,0,-3.815002963,-2.898919407,1,0,0,0,0,0,0,0,1,1,1
0,Contract,Not Applicable,Unspecified,0,80,235,0,-3.972869919,-3.981639589,1,0,0,0,0,1,0,0,0,0,1
0,Full-time,Unspecified,Unspecified,133,157,133,45,-6.459976828,-3.549243538,1,0,0,0,0,0,0,0,1,0,1
0,Contract,Associate,Unspecified,137,34,63,0,-3.972869919,-4.382942415,1,0,1,0,1,1,0,0,0,0,1
0,Full-time,Associate,Bachelor's Degree,175,209,136,23,-9.996358046,-3.549243538,1,0,0,0,1,1,0,0,0,0,1
0,Full-time,Entry level,High School or equivalent,237,324,0,0,-2.633916062,-2.898919407,1,0,0,0,1,0,0,0,1,0,0
0,Full-time,Entry level,High School or equivalent,118,69,14,6,-2.970474687,-2.853301252,1,0,1,1,1,0,0,0,0,0,0
0,Full-time,Associate,Bachelor's Degree,72,100,30,24,-2.834459249,-3.549243538,0,0,1,1,1,0,0,0,0,0,0
0,Full-time,Entry level,Unspecified,153,218,57,83,-3.056588271,-2.853301252,1,0,0,0,1,1,1,1,0,0,1
0,Unspecified,Unspecified,Unspecified,24,290,75,0,-2.823138472,-2.898919407,1,0,0,0,1,1,0,0,0,0,0
0,Contract,Unspecified,Unspecified,212,107,1,0,-2.823138472,-2.898919407,1,0,0,1,1,0,0,0,0,0,1
0,Full-time,Unspecified,Unspecified,91,83,237,0,-5.60491141,-3.981639589,1,0,0,0,1,1,0,0,0,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,152,39,46,12,-5.325283158,-3.981639589,0,0,0,0,1,1,0,0,0,0,1
0,Full-time,Mid-Senior level,Unspecified,259,204,65,119,-9.996358046,-4.403047312,0,0,0,0,1,0,0,0,0,0,1
0,Full-time,Unspecified,High School or equivalent,0,95,14,0,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,0,0,0
0,Full-time,Associate,Unspecified,158,204,161,182,-3.972869919,-7.772064107,1,0,0,0,1,1,0,0,0,1,1
0,Full-time,Mid-Senior level,Unspecified,0,68,150,19,-2.155633135,-3.981639589,1,0,1,1,0,1,0,0,0,0,1
0,Full-time,Associate,Unspecified,102,72,17,13,-2.856609018,-3.549243538,1,0,0,0,1,0,0,0,0,0,0
0,Full-time,Mid-Senior level,Unspecified,75,152,78,0,-9.996358046,-3.981639589,0,0,0,0,1,1,0,0,1,0,0
0,Full-time,Associate,Associate Degree,87,579,225,57,-2.169675367,-6.689872209,1,0,0,0,1,1,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,248,222,66,0,-2.823138472,-2.898919407,1,0,0,0,1,1,0,0,1,0,0
0,Unspecified,Unspecified,Unspecified,0,367,0,0,-2.823138472,-2.898919407,0,0,0,0,1,0,0,0,0,0,1
0,Full-time,Entry level,Bachelor's Degree,53,184,107,27,-9.996358046,-3.549243538,0,0,0,0,1,1,0,0,0,0,1
0,Contract,Mid-Senior level,Unspecified,5,101,20,9,-9.996358046,-4.708274573,0,0,0,1,1,1,0,0,0,0,1
0,Full-time,Not Applicable,Unspecified,18,118,83,31,-2.823138472,-2.898919407,0,0,0,0,0,0,0,0,0,0,1
0,Full-time,Entry level,Bachelor's Degree,110,215,338,28,-2.576965804,-3.549243538,0,0,1,0,1,0,0,0,1,0,0
0,Full-time,Entry level,Unspecified,125,280,81,60,-5.60491141,-3.549243538,1,0,0,0,1,0,0,0,1,0,1
0,Unspecified,Unspecified,Unspecified,173,636,275,0,-2.823138472,-2.898919407,0,0,0,0,1,0,0,0,0,0,1
0,Full-time,Unspecified,Unspecified,0,55,45,14,-2.823138472,-1.458699604,1,0,0,0,0,1,0,0,0,0,1
0,Full-time,Entry level,Unspecified,232,249,116,23,-3.972869919,-2.853301252,1,0,1,0,1,0,0,0,1,0,0
0,Full-time,Mid-Senior level,Bachelor's Degree,0,23,21,4,-2.856609018,-3.981639589,0,0,0,0,0,1,0,0,0,0,0
0,Full-time,Mid-Senior level,Bachelor's Degree,81,117,33,0,-3.134094473,-2.391780105,1,0,1,0,1,1,0,0,0,0,1
0,Full-time,Unspecified,Unspecified,168,81,44,0,-2.823138472,-2.898919407,1,0,0,0,1,1,0,0,0,1,0
0,Contract,Associate,Bachelor's Degree,141,259,104,141,-3.972869919,-3.981639589,0,0,1,0,1,0,0,0,0,0,1
0,Full-time,Associate,Unspecified,153,269,50,32,-3.056588271,-3.549243538,1,0,0,0,1,0,0,0,0,0,1
0,Full-time,Mid-Senior level,Unspecified,163,251,141,53,-5.60491141,-4.708274573,0,0,0,0,1,1,0,0,1,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,45,248,204,88,-5.60491141,-2.391780105,1,0,1,0,1,1,0,0,1,0,1
0,Unspecified,Unspecified,Unspecified,135,190,38,0,-2.823138472,-2.898919407,1,0,0,0,1,1,0,0,0,1,1
0,Full-time,Entry level,Bachelor's Degree,203,273,293,0,-1.891669336,-2.216166691,1,0,0,0,0,0,0,0,1,0,1
0,Part-time,Internship,Some college coursework,38,178,0,0,-5.60491141,-3.549243538,1,0,0,0,1,1,0,0,0,1,1
0,Full-time,Associate,Bachelor's Degree,175,209,136,23,-9.996358046,-3.549243538,1,0,0,0,1,1,0,0,0,0,1
0,Full-time,Associate,Unspecified,241,228,57,0,-9.996358046,-4.403047312,0,0,0,0,1,0,0,0,0,0,1
0,Full-time,Not Applicable,High School or equivalent,136,98,11,2,-2.834459249,-1.458699604,0,0,0,0,1,1,0,0,0,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,211,162,94,6,-3.972869919,-3.981639589,0,0,0,0,1,0,1,0,0,0,1
0,Contract,Unspecified,Bachelor's Degree,9,37,16,3,-9.740450581,-2.898919407,0,0,0,0,1,1,0,0,1,0,0
0,Full-time,Associate,Bachelor's Degree,114,95,63,49,-3.972869919,-3.981639589,0,0,0,0,1,1,0,0,0,0,0
0,Part-time,Entry level,High School or equivalent,87,172,59,51,-5.421035692,-2.898919407,0,0,0,0,1,1,1,0,1,1,0
0,Full-time,Entry level,Bachelor's Degree,111,198,0,0,-9.996358046,-2.806386024,1,0,0,0,1,0,0,0,1,0,1
0,Unspecified,Unspecified,Unspecified,0,253,131,121,-2.823138472,-2.898919407,0,0,0,0,0,1,1,0,1,0,1
0,Contract,Unspecified,Unspecified,0,202,33,0,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,0,0,1
0,Contract,Associate,Bachelor's Degree,0,111,77,3,-2.856609018,-2.898919407,1,0,0,0,1,1,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,69,327,123,37,-2.823138472,-2.898919407,1,0,0,0,1,1,0,0,1,0,1
0,Full-time,Unspecified,Master's Degree,168,538,59,0,-2.823138472,-2.898919407,1,0,0,0,1,1,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,176,135,45,0,-2.823138472,-2.898919407,0,0,0,0,1,1,0,0,0,0,1
0,Full-time,Mid-Senior level,Unspecified,53,218,65,54,-3.056588271,-4.171497564,0,0,0,0,1,1,0,0,0,0,0
0,Full-time,Mid-Senior level,High School or equivalent,51,160,152,39,-0.495323056,-2.391780105,0,0,1,0,1,1,0,0,0,1,1
0,Full-time,Mid-Senior level,High School or equivalent,51,156,88,39,-0.495323056,-2.391780105,0,0,1,0,1,1,0,0,0,1,1
0,Full-time,Mid-Senior level,High School or equivalent,51,156,96,39,-0.495323056,-2.391780105,0,0,1,0,1,1,0,0,0,1,1
0,Unspecified,Unspecified,Unspecified,0,144,43,69,-2.823138472,-2.898919407,0,0,0,0,0,1,0,0,0,0,1
0,Full-time,Mid-Senior level,High School or equivalent,51,168,90,39,-0.495323056,-2.391780105,1,0,1,0,1,1,0,0,0,1,1
0,Full-time,Unspecified,Unspecified,34,223,0,0,-3.028126795,-2.898919407,1,0,0,0,0,0,0,0,1,1,1
0,Full-time,Unspecified,Unspecified,136,294,41,59,-2.823138472,-2.898919407,1,0,0,0,1,1,0,0,1,1,1
0,Full-time,Mid-Senior level,Bachelor's Degree,432,350,77,7,-0.495323056,-2.216166691,0,0,0,1,0,0,0,0,0,1,0
0,Full-time,Unspecified,Unspecified,52,155,128,45,-3.437567297,-2.898919407,1,0,0,0,1,0,0,0,0,0,1
0,Part-time,Not Applicable,Unspecified,0,194,67,60,-9.740450581,-5.736378521,0,0,1,0,0,0,1,0,1,0,0
0,Unspecified,Entry level,High School or equivalent,136,106,12,0,-2.701610506,-3.549243538,0,0,0,0,1,1,0,0,0,0,1
0,Full-time,Entry level,High School or equivalent,88,205,116,0,-3.056588271,-1.458699604,1,0,0,0,1,0,0,0,0,1,0
0,Contract,Unspecified,Bachelor's Degree,9,41,17,3,-9.740450581,-2.898919407,1,0,0,0,1,1,0,0,1,0,0
0,Full-time,Not Applicable,High School or equivalent,136,104,12,2,-2.823138472,-2.853301252,0,0,0,0,1,1,0,0,0,0,1
0,Full-time,Director,High School or equivalent,118,126,51,26,-6.958428728,-2.391780105,1,0,0,0,1,1,0,0,0,0,1
0,Full-time,Unspecified,Unspecified,50,214,0,0,-2.823138472,-4.708274573,0,0,0,0,1,0,0,0,1,0,1
0,Full-time,Entry level,Unspecified,153,218,57,83,-3.056588271,-2.853301252,1,0,0,0,1,1,1,1,0,0,1
0,Full-time,Mid-Senior level,Master's Degree,87,135,84,122,-5.60491141,-3.981639589,0,0,0,0,1,1,1,0,1,0,0
0,Full-time,Not Applicable,Unspecified,0,160,135,28,-2.015685175,-5.775604967,0,0,1,0,0,0,1,0,0,0,0
0,Full-time,Unspecified,Bachelor's Degree,14,246,52,0,-5.60491141,-2.898919407,1,0,0,0,1,1,0,0,0,0,1
0,Full-time,Unspecified,Unspecified,0,137,66,41,-3.056588271,-2.391780105,1,0,1,0,0,1,0,0,1,0,0
0,Full-time,Associate,Bachelor's Degree,88,188,105,0,-3.056588271,-3.943048543,1,0,0,0,1,0,0,0,0,1,1
0,Full-time,Mid-Senior level,Bachelor's Degree,127,373,138,101,-2.849472949,-2.391780105,0,0,1,0,1,1,0,0,0,0,0
0,Full-time,Mid-Senior level,Unspecified,143,172,58,0,-3.056588271,-2.351014509,1,0,0,0,1,1,0,0,0,1,1
0,Full-time,Not Applicable,Unspecified,108,251,103,49,-4.209827054,-7.772064107,0,0,0,0,1,1,0,0,1,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,42,761,164,49,-7.370729443,-6.958428728,1,0,1,1,1,1,0,0,0,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,41,53,98,0,-3.972869919,-2.391780105,0,0,0,0,1,0,0,0,0,0,0
0,Full-time,Mid-Senior level,Bachelor's Degree,168,122,55,60,-2.823138472,-4.403047312,0,0,1,0,1,1,0,0,0,0,1
0,Contract,Unspecified,Bachelor's Degree,0,71,251,0,-2.823138472,-3.550086188,1,0,0,0,0,0,0,0,0,0,0
0,Full-time,Mid-Senior level,Bachelor's Degree,176,304,217,65,-2.970474687,-3.981639589,0,0,0,0,1,1,0,0,0,0,1
0,Contract,Entry level,Bachelor's Degree,9,38,20,3,-9.740450581,-5.736378521,1,0,0,0,1,1,0,0,0,0,0
0,Full-time,Entry level,High School or equivalent,88,169,80,0,-3.056588271,-2.853301252,1,0,0,0,1,0,0,0,0,1,0
0,Temporary,Unspecified,Unspecified,119,16,35,17,-2.823138472,-2.898919407,1,0,0,0,1,0,0,0,0,0,0
0,Unspecified,Not Applicable,High School or equivalent,136,87,8,2,-2.834459249,-1.458699604,0,0,0,0,1,1,0,0,0,0,1
0,Full-time,Associate,Unspecified,90,166,65,30,-5.60491141,-2.853301252,1,0,0,0,1,0,0,0,0,0,1
0,Contract,Associate,Bachelor's Degree,41,184,7,0,-2.856609018,-2.851360103,1,0,0,0,1,1,0,0,1,0,1
0,Full-time,Mid-Senior level,Unspecified,300,331,69,115,-5.60491141,-3.549243538,0,0,0,0,1,1,0,0,0,0,1
0,Full-time,Unspecified,Unspecified,34,146,0,0,-2.734488544,-2.898919407,1,0,0,0,0,0,0,0,1,0,1
0,Full-time,Entry level,Unspecified,402,164,56,41,-2.498791322,-2.391780105,0,0,0,0,1,0,0,0,0,0,1
0,Full-time,Mid-Senior level,Unspecified,41,164,145,111,-2.856609018,-7.917538129,0,0,0,0,1,1,0,0,0,0,1
0,Temporary,Internship,High School or equivalent,122,223,40,52,-3.972869919,-3.981639589,0,0,0,0,1,1,0,0,1,0,1
0,Full-time,Unspecified,Unspecified,34,21,219,0,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,1,0,1
0,Contract,Entry level,Bachelor's Degree,9,32,20,3,-9.740450581,-5.736378521,1,0,0,0,1,1,0,0,1,0,0
0,Unspecified,Unspecified,Unspecified,202,218,9,26,-2.823138472,-2.898919407,1,0,0,0,0,1,1,0,0,0,1
0,Unspecified,Unspecified,Unspecified,0,60,0,4,-2.823138472,-2.898919407,1,0,0,0,1,0,0,0,0,0,0
0,Full-time,Mid-Senior level,Unspecified,163,207,76,186,-9.996358046,-4.403047312,1,0,0,0,1,1,0,0,1,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,0,71,15,8,-2.169675367,-5.775604967,1,0,0,0,0,0,0,0,0,1,0
0,Full-time,Mid-Senior level,Bachelor's Degree,153,436,109,83,-3.056588271,-6.897744692,1,0,0,0,1,1,1,1,0,0,1
0,Unspecified,Unspecified,Unspecified,0,32,6,0,-2.823138472,-2.898919407,1,0,0,0,1,1,0,0,0,1,0
0,Contract,Not Applicable,Unspecified,80,268,139,26,-5.60491141,-3.981639589,0,0,0,1,1,0,0,0,1,0,1
0,Full-time,Unspecified,Bachelor's Degree,86,220,64,70,-5.60491141,-4.403047312,0,0,1,0,1,1,0,0,1,0,1
0,Full-time,Mid-Senior level,Unspecified,402,120,279,29,-2.498791322,-2.391780105,0,0,0,0,1,0,0,0,0,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,0,158,53,2,-4.209827054,-2.391780105,1,0,1,0,0,0,0,0,1,0,0
0,Full-time,Internship,Unspecified,136,113,8,2,-2.823138472,-2.898919407,0,0,0,0,1,1,0,0,0,0,1
0,Full-time,Not Applicable,High School or equivalent,136,119,12,2,-1.65492899,-2.853301252,0,0,0,0,1,1,0,0,0,0,1
0,Full-time,Associate,Bachelor's Degree,212,261,108,305,-0.590358018,-1.84570792,0,0,1,0,1,0,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,50,228,0,0,-2.823138472,-2.898919407,0,0,0,0,1,1,0,0,1,0,0
0,Full-time,Associate,Unspecified,153,294,41,83,-3.056588271,-3.943048543,1,0,0,0,1,1,1,1,0,0,1
0,Unspecified,Unspecified,Unspecified,143,185,95,72,-0.495323056,-2.898919407,1,1,0,0,1,1,0,0,0,1,1
0,Part-time,Unspecified,Unspecified,0,33,6,0,-2.823138472,-2.898919407,1,0,0,0,1,1,0,0,0,1,0
0,Other,Unspecified,Unspecified,39,338,118,0,-2.628724992,-7.745619564,0,0,0,0,1,0,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,240,183,141,52,-2.823138472,-2.898919407,1,0,0,0,1,1,0,1,0,0,1
0,Unspecified,Unspecified,Unspecified,114,41,36,32,-2.823138472,-2.898919407,1,0,0,0,0,1,0,0,1,0,1
0,Full-time,Not Applicable,High School or equivalent,136,104,12,2,-2.823138472,-3.572720143,0,0,0,0,1,1,0,0,0,0,1
0,Temporary,Unspecified,Unspecified,49,63,76,49,-2.823138472,-2.898919407,0,0,0,0,1,1,0,0,0,0,0
0,Full-time,Director,Bachelor's Degree,100,440,252,0,-2.856609018,-1.84570792,1,0,0,0,1,0,0,0,0,0,1
0,Full-time,Mid-Senior level,High School or equivalent,51,162,91,39,-0.495323056,-2.391780105,0,0,1,0,1,1,0,0,0,1,1
0,Contract,Unspecified,Bachelor's Degree,9,29,18,3,-9.740450581,-5.736378521,1,0,0,0,1,1,0,0,1,0,0
0,Full-time,Mid-Senior level,Bachelor's Degree,88,268,141,0,-3.056588271,-3.943048543,1,0,0,0,1,0,0,0,0,0,1
